Customer_ID,Item_ID,Feedback_Text,Rating,Submission_Timestamp,Feedback_Category
1117,4,Could be better.,2,2023-09-28 06:42:19,Ambience
1880,7,Service was slow.,3,2023-05-08 20:16:28,Food Quality
1605,7,Needs improvement.,5,2023-04-24 21:22:00,Value for Money
1503,18,Service was slow.,5,2023-08-14 10:36:50,Ambience
1997,3,Delicious!,2,2023-12-06 21:54:03,Service
1946,1,Great experience!,5,2023-10-26 10:12:24,Service
1573,4,Needs improvement.,2,2023-02-16 09:08:45,Value for Money
1440,6,Needs improvement.,5,2023-02-10 16:32:11,Service
1193,9,Needs improvement.,1,2023-04-05 22:44:53,Value for Money
1846,22,Service was slow.,2,2023-11-22 01:32:02,Food Quality
1714,14,Delicious!,2,2023-07-21 14:31:19,Food Quality
1391,12,Needs improvement.,4,2023-03-16 12:18:06,Ambience
1025,20,Needs improvement.,5,2023-08-10 02:45:06,Value for Money
1434,4,Could be better.,5,2023-07-20 11:37:50,Ambience
1172,21,Great experience!,2,2023-05-30 02:54:46,Ambience
1299,12,Could be better.,1,2023-09-15 21:59:38,Food Quality
1644,10,Could be better.,1,2023-01-05 13:13:07,Ambience
1325,22,Great experience!,1,2023-03-11 03:07:53,Service
1409,7,Delicious!,5,2023-02-13 11:11:31,Ambience
1117,3,Could be better.,4,2023-05-30 13:47:55,Value for Money
1835,14,Delicious!,2,2023-03-23 20:17:03,Service
1786,10,Could be better.,3,2023-02-08 05:51:40,Food Quality
1723,16,Loved it!,4,2023-02-27 09:41:32,Value for Money
1224,16,Great experience!,3,2023-03-17 14:42:11,Service
1531,22,Could be better.,4,2023-06-21 09:32:37,Value for Money
1112,10,Loved it!,1,2023-10-28 02:23:35,Service
1139,13,Service was slow.,5,2023-01-21 06:08:14,Value for Money
1558,6,Loved it!,3,2023-09-24 03:10:48,Value for Money
1000,12,Needs improvement.,4,2023-01-15 03:04:43,Service
1089,9,Could be better.,5,2023-03-02 16:26:15,Food Quality
1653,13,Loved it!,3,2023-02-27 22:22:13,Food Quality
1319,4,Delicious!,2,2023-06-21 01:04:10,Value for Money
1549,11,Service was slow.,4,2023-08-16 16:30:35,Value for Money
1804,20,Could be better.,2,2023-06-20 14:00:47,Food Quality
1893,18,Needs improvement.,1,2023-06-11 05:55:31,Food Quality
1138,11,Loved it!,2,2023-03-20 22:33:20,Ambience
1510,21,Service was slow.,2,2023-01-08 00:41:58,Food Quality
1867,4,Could be better.,4,2023-03-06 06:00:53,Value for Money
1844,18,Service was slow.,1,2023-11-12 14:05:48,Service
1258,1,Needs improvement.,2,2023-03-06 13:45:24,Food Quality
1672,7,Loved it!,5,2023-08-02 18:48:12,Ambience
1901,6,Service was slow.,3,2023-01-12 06:38:24,Ambience
1689,15,Service was slow.,2,2023-12-04 12:04:02,Ambience
1009,18,Great experience!,1,2023-06-17 01:51:19,Service
1260,11,Service was slow.,2,2023-09-12 11:54:53,Food Quality
1918,20,Great experience!,3,2023-10-22 23:33:25,Food Quality
1649,15,Loved it!,1,2023-08-20 20:05:24,Food Quality
1171,16,Could be better.,4,2023-12-14 07:55:08,Service
1897,7,Could be better.,1,2023-08-16 11:17:34,Service
1012,21,Loved it!,4,2023-08-25 04:57:44,Value for Money
1167,10,Loved it!,1,2023-02-27 13:24:25,Ambience
1641,12,Delicious!,3,2023-03-21 06:15:21,Ambience
1595,14,Loved it!,3,2023-04-20 02:07:47,Food Quality
1320,5,Service was slow.,1,2023-07-19 17:51:31,Service
1318,21,Could be better.,2,2023-03-03 14:00:05,Service
1612,18,Needs improvement.,3,2023-02-24 22:52:05,Food Quality
1328,5,Could be better.,4,2023-03-19 08:50:02,Food Quality
1784,3,Great experience!,4,2023-10-13 17:51:14,Value for Money
1776,5,Could be better.,5,2023-10-23 19:41:21,Ambience
1970,17,Delicious!,4,2023-12-07 20:19:20,Ambience
1910,19,Loved it!,5,2023-02-11 19:35:15,Ambience
1919,19,Loved it!,1,2023-10-21 09:20:49,Value for Money
1549,21,Could be better.,1,2023-04-20 13:04:17,Food Quality
1418,12,Needs improvement.,1,2023-01-25 23:11:39,Food Quality
1605,9,Needs improvement.,2,2023-06-13 13:04:31,Ambience
1094,1,Delicious!,2,2023-07-25 02:39:30,Ambience
1816,18,Great experience!,5,2023-05-17 13:13:42,Value for Money
1580,21,Could be better.,4,2023-06-27 11:19:50,Service
1317,4,Loved it!,4,2023-04-20 06:12:30,Service
1955,10,Could be better.,1,2023-12-10 08:22:27,Ambience
1235,7,Delicious!,3,2023-12-02 14:29:56,Value for Money
1945,22,Service was slow.,2,2023-03-09 22:09:16,Ambience
1333,1,Service was slow.,2,2023-04-29 04:49:49,Service
1884,17,Delicious!,1,2023-06-25 14:50:42,Ambience
1375,2,Loved it!,2,2023-11-11 00:51:14,Service
1458,11,Delicious!,1,2023-08-03 02:35:59,Service
1136,9,Loved it!,5,2023-12-14 14:42:25,Service
1929,7,Needs improvement.,4,2023-12-11 01:16:16,Food Quality
1587,22,Delicious!,3,2023-12-12 19:41:59,Food Quality
1994,17,Loved it!,4,2023-02-08 03:24:14,Ambience
1546,17,Delicious!,4,2023-03-09 22:45:48,Service
1512,2,Delicious!,5,2023-11-30 05:37:18,Food Quality
1295,6,Loved it!,2,2023-11-12 23:58:36,Ambience
1319,14,Loved it!,3,2023-11-29 12:42:06,Ambience
1917,6,Great experience!,2,2023-10-17 10:24:17,Ambience
1571,2,Delicious!,4,2023-01-04 12:35:44,Ambience
1831,1,Service was slow.,1,2023-12-04 06:59:58,Ambience
1348,10,Delicious!,4,2023-02-06 00:31:02,Value for Money
1839,21,Delicious!,2,2023-01-17 20:34:59,Service
1778,5,Loved it!,4,2023-07-13 02:32:56,Ambience
1872,2,Delicious!,1,2023-05-20 21:22:14,Value for Money
1228,22,Could be better.,5,2023-12-06 12:33:31,Service
1269,16,Delicious!,2,2023-09-06 17:35:14,Food Quality
1827,2,Could be better.,4,2023-11-24 01:11:52,Ambience
1797,10,Service was slow.,2,2023-04-16 08:12:21,Value for Money
1290,2,Loved it!,5,2023-12-24 11:56:40,Food Quality
1724,16,Delicious!,4,2023-04-19 10:44:40,Value for Money
1164,16,Could be better.,4,2023-07-03 20:49:42,Service
1004,19,Could be better.,2,2023-03-16 08:24:02,Service
1850,7,Could be better.,2,2023-04-19 13:46:55,Food Quality
1378,22,Needs improvement.,1,2023-08-09 02:02:51,Value for Money
1077,12,Great experience!,5,2023-10-19 07:25:10,Ambience
1409,15,Service was slow.,1,2023-01-31 18:08:24,Ambience
1573,8,Delicious!,4,2023-03-04 09:24:17,Food Quality
1131,6,Needs improvement.,2,2023-11-23 09:06:26,Food Quality
1600,10,Delicious!,4,2023-11-07 23:58:36,Food Quality
1748,3,Delicious!,4,2023-11-04 06:18:33,Value for Money
1041,19,Loved it!,3,2023-04-07 08:20:59,Ambience
1088,17,Loved it!,3,2023-04-20 20:25:00,Ambience
1401,7,Loved it!,4,2023-03-19 02:52:24,Ambience
1295,21,Needs improvement.,2,2023-01-08 16:59:40,Food Quality
1839,20,Delicious!,4,2023-03-05 00:52:23,Ambience
1294,4,Great experience!,3,2023-07-23 06:11:35,Service
1615,14,Service was slow.,2,2023-06-18 03:07:01,Food Quality
1525,20,Loved it!,4,2023-10-25 03:29:38,Ambience
1799,22,Loved it!,5,2023-10-30 13:50:03,Value for Money
1690,15,Delicious!,5,2023-04-01 08:27:02,Food Quality
1636,8,Delicious!,4,2023-08-30 10:54:34,Service
1421,21,Needs improvement.,2,2023-08-11 18:36:19,Service
1864,15,Needs improvement.,4,2023-03-24 05:30:28,Value for Money
1022,22,Loved it!,4,2023-05-07 11:11:25,Value for Money
1574,20,Delicious!,3,2023-08-27 03:21:14,Food Quality
1142,14,Great experience!,5,2023-02-07 00:32:28,Food Quality
1992,9,Service was slow.,3,2023-12-21 08:25:31,Service
1664,8,Delicious!,3,2023-03-05 09:07:30,Value for Money
1144,17,Delicious!,4,2023-06-01 18:56:14,Food Quality
1224,2,Could be better.,3,2023-07-10 00:54:42,Service
1502,3,Needs improvement.,5,2023-08-05 04:54:48,Value for Money
1961,8,Service was slow.,3,2023-04-15 07:00:24,Service
1973,12,Loved it!,5,2023-08-04 03:24:26,Ambience
1820,1,Delicious!,3,2023-10-23 06:40:54,Value for Money
1615,10,Loved it!,5,2023-11-01 18:33:17,Food Quality
1103,20,Delicious!,3,2023-09-07 05:57:09,Food Quality
1946,3,Loved it!,3,2023-05-06 21:46:48,Ambience
1038,6,Service was slow.,2,2023-03-08 15:40:52,Value for Money
1946,7,Needs improvement.,5,2023-12-12 23:20:59,Service
1197,20,Service was slow.,5,2023-04-09 00:23:00,Food Quality
1645,18,Could be better.,5,2023-12-25 15:55:49,Ambience
1578,11,Great experience!,1,2023-06-12 17:07:45,Ambience
1390,19,Needs improvement.,3,2023-11-09 22:50:25,Value for Money
1178,5,Service was slow.,5,2023-04-26 05:10:58,Value for Money
1967,19,Could be better.,1,2023-09-05 07:51:58,Food Quality
1553,11,Great experience!,2,2023-08-16 03:45:12,Ambience
1447,12,Could be better.,5,2023-12-23 17:31:19,Service
1499,10,Delicious!,5,2023-06-11 03:53:35,Ambience
1014,8,Delicious!,1,2023-11-03 11:55:27,Service
1622,9,Loved it!,3,2023-05-28 18:51:37,Service
1668,4,Needs improvement.,2,2023-12-21 16:39:01,Food Quality
1288,5,Delicious!,5,2023-03-20 11:13:38,Ambience
1477,21,Could be better.,3,2023-04-21 23:15:19,Service
1230,8,Needs improvement.,2,2023-07-23 23:27:59,Value for Money
1922,9,Delicious!,4,2023-01-09 09:04:40,Service
1419,15,Loved it!,4,2023-05-24 06:06:20,Value for Money
1156,15,Service was slow.,2,2023-08-21 17:53:43,Value for Money
1549,16,Loved it!,1,2023-08-01 22:17:11,Ambience
1440,14,Great experience!,2,2023-07-30 21:32:12,Value for Money
1096,8,Delicious!,2,2023-01-18 09:25:19,Service
1996,18,Great experience!,1,2023-06-09 09:37:18,Value for Money
1410,10,Great experience!,1,2023-08-15 21:59:17,Ambience
1950,20,Could be better.,3,2023-07-28 00:12:34,Food Quality
1288,6,Needs improvement.,3,2023-05-19 02:28:54,Service
1253,12,Could be better.,1,2023-03-19 12:09:40,Service
1195,2,Delicious!,4,2023-01-05 14:47:06,Ambience
1597,7,Great experience!,4,2023-12-27 03:06:58,Ambience
1833,16,Service was slow.,2,2023-06-17 11:01:00,Ambience
1521,3,Great experience!,5,2023-06-08 00:53:45,Ambience
1516,13,Service was slow.,2,2023-01-22 19:39:51,Service
1634,3,Could be better.,2,2023-02-24 08:23:02,Food Quality
1841,18,Could be better.,5,2023-09-11 02:46:52,Value for Money
1864,11,Needs improvement.,1,2023-07-16 20:23:33,Value for Money
1117,8,Great experience!,4,2023-12-26 02:53:55,Food Quality
1805,6,Loved it!,2,2023-02-27 19:11:40,Food Quality
1908,1,Could be better.,5,2023-05-11 09:56:47,Food Quality
1158,1,Could be better.,3,2023-02-17 17:16:31,Ambience
1814,8,Needs improvement.,2,2023-07-04 02:16:10,Service
1227,5,Service was slow.,4,2023-06-15 12:03:06,Service
1876,16,Needs improvement.,1,2023-12-25 06:43:32,Service
1215,11,Great experience!,2,2023-05-25 14:40:19,Ambience
1947,5,Delicious!,2,2023-06-28 08:40:16,Service
1695,4,Delicious!,5,2023-05-09 20:01:00,Ambience
1014,6,Service was slow.,3,2023-04-24 16:21:31,Service
1156,14,Could be better.,3,2023-09-27 09:05:44,Food Quality
1647,22,Service was slow.,1,2023-01-04 09:45:59,Value for Money
1260,19,Could be better.,4,2023-06-16 10:23:03,Value for Money
1156,9,Could be better.,1,2023-03-29 21:41:43,Ambience
1046,12,Delicious!,2,2023-10-12 20:14:53,Service
1323,11,Service was slow.,2,2023-08-16 10:36:55,Value for Money
1843,14,Needs improvement.,3,2023-02-24 15:23:26,Food Quality
1684,16,Could be better.,4,2023-04-26 09:42:58,Food Quality
1129,1,Loved it!,5,2023-09-09 16:59:22,Food Quality
1410,13,Loved it!,4,2023-05-12 15:43:15,Ambience
1094,21,Needs improvement.,2,2023-11-01 22:46:18,Ambience
1626,21,Loved it!,5,2023-01-15 10:35:53,Service
1754,13,Great experience!,4,2023-12-11 08:02:56,Food Quality
1931,2,Could be better.,4,2023-02-24 08:12:35,Service
1291,4,Needs improvement.,5,2023-09-14 04:36:34,Service
1793,6,Service was slow.,2,2023-09-13 12:55:05,Food Quality
1810,5,Could be better.,4,2023-05-16 10:51:28,Service
1282,3,Needs improvement.,5,2023-01-02 08:28:29,Value for Money
1068,1,Delicious!,2,2023-01-28 02:52:26,Ambience
1659,4,Service was slow.,5,2023-05-17 03:55:05,Service
1010,20,Delicious!,5,2023-03-09 16:08:20,Food Quality
1253,2,Could be better.,4,2023-09-30 20:21:34,Ambience
1841,5,Service was slow.,2,2023-01-10 20:32:44,Ambience
1871,3,Loved it!,4,2023-04-17 22:28:41,Service
1549,9,Needs improvement.,1,2023-05-23 18:48:51,Value for Money
1133,20,Could be better.,1,2023-03-04 01:04:39,Service
1711,6,Great experience!,2,2023-04-15 12:15:51,Value for Money
1022,18,Service was slow.,5,2023-10-22 00:35:27,Ambience
1814,6,Service was slow.,4,2023-03-18 12:45:04,Service
1345,19,Could be better.,4,2023-05-03 02:14:00,Food Quality
1301,12,Could be better.,2,2023-11-06 17:24:26,Service
1362,11,Delicious!,2,2023-04-05 01:41:19,Value for Money
1395,2,Loved it!,1,2023-10-17 05:40:20,Value for Money
1217,15,Delicious!,3,2023-05-30 05:26:11,Service
1140,12,Delicious!,2,2023-10-24 20:31:15,Value for Money
1615,12,Loved it!,3,2023-04-30 01:27:27,Ambience
1957,9,Great experience!,2,2023-06-25 21:14:04,Service
1209,21,Delicious!,5,2023-12-26 22:04:05,Value for Money
1984,2,Delicious!,5,2023-03-03 11:01:15,Service
1992,22,Service was slow.,1,2023-01-18 14:06:39,Service
1622,3,Loved it!,1,2023-11-13 20:15:10,Food Quality
1615,12,Needs improvement.,3,2023-08-13 23:00:49,Service
1827,16,Great experience!,2,2023-01-01 12:43:28,Food Quality
1682,21,Great experience!,4,2023-06-13 18:16:42,Value for Money
1459,1,Loved it!,1,2023-07-30 19:13:23,Food Quality
1355,21,Could be better.,4,2023-07-21 19:48:38,Food Quality
1323,3,Could be better.,4,2023-01-19 00:51:15,Food Quality
1132,20,Service was slow.,2,2023-06-02 21:51:33,Ambience
1887,2,Service was slow.,3,2023-10-26 18:18:17,Food Quality
1804,9,Loved it!,2,2023-02-24 18:32:50,Service
1839,19,Service was slow.,1,2023-11-25 02:58:19,Food Quality
1126,15,Great experience!,4,2023-08-17 04:31:44,Service
1105,18,Great experience!,2,2023-02-13 13:49:54,Food Quality
1603,11,Needs improvement.,2,2023-07-17 18:26:20,Ambience
1798,16,Could be better.,2,2023-08-30 12:55:18,Value for Money
1377,22,Loved it!,1,2023-07-27 21:05:10,Food Quality
1904,17,Delicious!,3,2023-06-30 06:51:23,Food Quality
1050,5,Could be better.,2,2023-09-07 01:31:39,Ambience
1028,12,Delicious!,1,2023-11-04 17:51:36,Food Quality
1461,11,Needs improvement.,4,2023-02-23 10:50:20,Service
1295,15,Needs improvement.,5,2023-09-27 00:39:57,Food Quality
1296,3,Service was slow.,1,2023-06-18 00:23:23,Food Quality
1725,1,Needs improvement.,5,2023-11-08 00:44:14,Value for Money
1778,20,Needs improvement.,2,2023-12-05 03:33:22,Value for Money
1406,16,Delicious!,2,2023-11-19 23:52:41,Food Quality
1768,2,Service was slow.,1,2023-01-18 23:02:07,Ambience
1813,2,Needs improvement.,5,2023-06-05 09:33:54,Value for Money
1612,3,Could be better.,2,2023-05-07 02:33:05,Food Quality
1404,8,Needs improvement.,4,2023-09-03 00:14:26,Value for Money
1345,15,Service was slow.,3,2023-02-03 13:36:44,Food Quality
1621,7,Loved it!,3,2023-08-02 06:54:47,Value for Money
1419,6,Service was slow.,2,2023-03-23 17:43:36,Value for Money
1181,9,Delicious!,5,2023-10-09 16:03:49,Service
1982,20,Loved it!,2,2023-08-25 02:03:34,Food Quality
1824,1,Could be better.,5,2023-09-16 01:37:00,Food Quality
1000,8,Great experience!,4,2023-09-18 00:05:53,Food Quality
1830,3,Service was slow.,5,2023-10-12 08:06:30,Food Quality
1949,4,Delicious!,2,2023-04-17 10:37:51,Value for Money
1566,15,Could be better.,4,2023-11-22 20:49:44,Service
1370,6,Loved it!,1,2023-12-14 05:17:33,Service
1935,15,Could be better.,3,2023-01-08 17:25:39,Ambience
1910,21,Service was slow.,2,2023-02-23 07:50:56,Food Quality
1660,3,Needs improvement.,2,2023-08-06 11:35:55,Ambience
1430,21,Service was slow.,2,2023-05-13 17:16:27,Value for Money
1968,21,Great experience!,4,2023-02-26 09:31:32,Ambience
1308,14,Service was slow.,1,2023-08-07 01:17:21,Food Quality
1136,20,Loved it!,5,2023-12-12 00:53:18,Service
1201,14,Loved it!,1,2023-11-10 19:23:20,Service
1435,4,Service was slow.,4,2023-02-19 07:47:44,Food Quality
1312,12,Loved it!,2,2023-01-27 15:03:33,Value for Money
1116,17,Needs improvement.,3,2023-02-16 10:06:09,Food Quality
1665,7,Could be better.,2,2023-05-01 17:35:58,Value for Money
1936,9,Service was slow.,5,2023-07-29 12:37:28,Service
1802,3,Needs improvement.,3,2023-10-09 00:37:13,Value for Money
1574,13,Could be better.,2,2023-12-15 21:33:30,Food Quality
1243,15,Could be better.,3,2023-12-10 03:07:14,Food Quality
1536,18,Needs improvement.,1,2023-10-29 17:59:37,Food Quality
1601,19,Delicious!,4,2023-04-18 09:44:24,Value for Money
1074,1,Service was slow.,2,2023-04-30 18:37:11,Value for Money
1805,6,Could be better.,5,2023-11-26 04:33:39,Value for Money
1385,2,Could be better.,1,2023-06-23 17:18:42,Service
1902,14,Loved it!,2,2023-11-14 15:27:03,Ambience
1209,6,Could be better.,1,2023-12-11 15:29:19,Ambience
1474,14,Needs improvement.,5,2023-12-25 22:48:21,Food Quality
1417,4,Could be better.,2,2023-01-22 18:36:38,Service
1346,21,Delicious!,5,2023-02-15 06:27:32,Value for Money
1528,8,Service was slow.,3,2023-05-31 09:31:30,Food Quality
1639,3,Service was slow.,5,2023-11-07 17:21:29,Service
1938,19,Could be better.,3,2023-08-24 05:27:31,Food Quality
1954,14,Great experience!,2,2023-11-16 23:04:28,Service
1875,20,Great experience!,3,2023-01-09 19:49:18,Service
1762,17,Needs improvement.,2,2023-09-13 03:29:59,Ambience
1178,8,Great experience!,2,2023-12-07 05:31:26,Food Quality
1181,14,Needs improvement.,4,2023-10-16 17:06:32,Value for Money
1663,6,Loved it!,2,2023-08-14 15:48:50,Ambience
1024,22,Needs improvement.,3,2023-12-06 06:18:22,Ambience
1966,16,Great experience!,4,2023-04-14 20:05:42,Value for Money
1179,19,Could be better.,4,2023-03-25 04:41:47,Service
1709,14,Loved it!,2,2023-01-04 17:13:20,Value for Money
1500,19,Great experience!,5,2023-09-14 05:58:32,Food Quality
1855,3,Needs improvement.,5,2023-10-29 23:52:07,Value for Money
1160,10,Delicious!,4,2023-02-14 07:53:15,Service
1176,19,Service was slow.,2,2023-11-04 14:39:31,Value for Money
1284,9,Great experience!,5,2023-08-11 07:11:45,Service
1062,20,Needs improvement.,2,2023-06-04 06:39:04,Service
1661,13,Loved it!,2,2023-10-07 17:41:10,Food Quality
1665,7,Great experience!,4,2023-07-14 12:25:09,Value for Money
1155,14,Great experience!,4,2023-03-01 04:17:31,Value for Money
1881,9,Service was slow.,1,2023-10-11 09:43:56,Food Quality
1468,19,Needs improvement.,5,2023-01-08 14:33:12,Service
1048,15,Delicious!,5,2023-06-23 12:42:10,Value for Money
1966,20,Loved it!,5,2023-05-05 17:26:56,Food Quality
1848,14,Needs improvement.,3,2023-07-24 09:44:12,Service
1083,6,Loved it!,2,2023-08-30 10:05:51,Food Quality
1360,21,Great experience!,4,2023-04-29 23:19:45,Value for Money
1688,4,Service was slow.,5,2023-10-17 18:59:45,Food Quality
1147,8,Service was slow.,1,2023-02-10 14:58:55,Ambience
1629,17,Could be better.,5,2023-12-29 06:17:18,Service
1341,9,Delicious!,2,2023-11-28 07:26:44,Ambience
1475,1,Service was slow.,2,2023-04-03 11:03:18,Ambience
1062,20,Great experience!,4,2023-07-09 14:48:48,Service
1700,14,Delicious!,3,2023-07-16 13:59:57,Service
1359,11,Needs improvement.,4,2023-07-23 01:57:29,Food Quality
1560,21,Service was slow.,5,2023-11-07 15:13:37,Service
1326,3,Delicious!,1,2023-07-05 04:51:08,Ambience
1768,9,Great experience!,4,2023-12-13 03:48:01,Ambience
1735,14,Could be better.,3,2023-08-26 20:13:17,Value for Money
1140,9,Loved it!,4,2023-12-27 22:14:37,Service
1989,4,Loved it!,2,2023-12-08 17:12:53,Ambience
1214,4,Great experience!,5,2023-04-13 14:37:46,Value for Money
1434,8,Great experience!,5,2023-12-19 16:44:05,Value for Money
1890,2,Loved it!,5,2023-11-07 11:38:45,Food Quality
1951,9,Could be better.,5,2023-10-19 09:34:02,Ambience
1722,14,Delicious!,5,2023-09-22 09:19:02,Food Quality
1317,22,Loved it!,5,2023-02-15 12:11:36,Ambience
1031,9,Great experience!,1,2023-08-19 01:40:03,Food Quality
1669,16,Service was slow.,3,2023-03-26 07:51:21,Food Quality
1284,17,Needs improvement.,5,2023-01-31 16:36:29,Service
1304,16,Could be better.,3,2023-11-29 10:06:57,Food Quality
1428,12,Could be better.,5,2023-11-15 16:30:12,Service
1476,3,Service was slow.,4,2023-01-03 10:15:21,Value for Money
1285,11,Service was slow.,5,2023-08-08 20:30:39,Ambience
1143,14,Great experience!,2,2023-06-16 11:23:26,Value for Money
1423,18,Loved it!,1,2023-08-29 08:55:36,Ambience
1018,21,Delicious!,4,2023-10-18 06:28:26,Value for Money
1017,21,Could be better.,4,2023-08-18 02:00:41,Ambience
1768,5,Could be better.,2,2023-09-28 00:53:05,Food Quality
1589,16,Service was slow.,5,2023-05-25 23:23:21,Ambience
1370,20,Loved it!,1,2023-05-02 18:26:11,Ambience
1174,5,Could be better.,4,2023-05-25 17:53:15,Value for Money
1193,3,Delicious!,1,2023-10-13 14:49:48,Value for Money
1501,12,Service was slow.,4,2023-08-02 19:20:42,Value for Money
1987,1,Delicious!,5,2023-10-18 01:10:49,Service
1112,21,Loved it!,4,2023-06-04 15:37:21,Service
1113,9,Could be better.,4,2023-11-10 23:33:05,Ambience
1221,9,Needs improvement.,3,2023-04-28 04:04:41,Ambience
1677,4,Could be better.,5,2023-11-07 09:19:07,Food Quality
1946,3,Loved it!,2,2023-06-26 18:02:38,Food Quality
1830,17,Could be better.,2,2023-12-07 06:00:22,Ambience
1643,2,Could be better.,5,2023-03-23 05:03:32,Service
1896,1,Great experience!,2,2023-02-14 09:57:59,Ambience
1263,8,Could be better.,5,2023-02-16 13:55:38,Food Quality
1924,13,Could be better.,2,2023-02-02 04:27:58,Service
1054,15,Delicious!,3,2023-05-08 10:03:19,Service
1870,8,Needs improvement.,2,2023-02-05 02:11:04,Food Quality
1642,12,Delicious!,4,2023-07-27 11:52:08,Ambience
1799,22,Delicious!,5,2023-01-19 11:16:17,Value for Money
1777,12,Service was slow.,1,2023-05-02 00:45:44,Ambience
1457,14,Great experience!,1,2023-08-19 06:13:10,Ambience
1978,15,Delicious!,5,2023-04-04 04:39:25,Food Quality
1877,15,Loved it!,3,2023-09-08 00:51:42,Service
1161,9,Loved it!,2,2023-02-07 13:20:12,Food Quality
1379,19,Could be better.,3,2023-09-20 05:54:00,Ambience
1992,20,Service was slow.,1,2023-07-01 19:01:55,Value for Money
1086,22,Great experience!,5,2023-08-18 07:05:49,Value for Money
1054,8,Great experience!,5,2023-01-08 04:42:28,Value for Money
1475,21,Could be better.,3,2023-05-06 23:28:31,Food Quality
1799,19,Loved it!,3,2023-05-11 00:18:46,Service
1177,6,Needs improvement.,2,2023-07-29 00:14:35,Food Quality
1390,20,Service was slow.,4,2023-02-23 12:13:11,Value for Money
1348,19,Could be better.,4,2023-07-01 05:55:16,Ambience
1007,4,Service was slow.,2,2023-09-03 09:04:52,Service
1832,7,Loved it!,4,2023-05-18 19:49:36,Food Quality
1312,4,Loved it!,1,2023-02-20 11:37:43,Food Quality
1758,22,Needs improvement.,4,2023-01-12 09:04:22,Service
1834,12,Needs improvement.,2,2023-01-04 10:20:13,Service
1983,13,Great experience!,4,2023-06-21 03:36:43,Ambience
1982,3,Service was slow.,5,2023-05-07 20:31:52,Service
1442,22,Service was slow.,3,2023-05-05 16:50:41,Ambience
1766,12,Loved it!,1,2023-05-11 12:10:34,Value for Money
1327,2,Great experience!,5,2023-11-25 16:31:25,Value for Money
1053,2,Could be better.,5,2023-12-22 08:50:08,Food Quality
1760,9,Service was slow.,2,2023-06-21 23:01:59,Value for Money
1238,1,Great experience!,3,2023-05-09 06:56:12,Value for Money
1228,8,Great experience!,3,2023-04-25 10:18:47,Ambience
1578,6,Loved it!,1,2023-11-09 02:44:16,Food Quality
1050,6,Great experience!,2,2023-01-19 10:52:43,Service
1608,22,Needs improvement.,1,2023-12-01 13:27:19,Food Quality
1603,18,Needs improvement.,4,2023-05-02 00:48:39,Value for Money
1263,17,Delicious!,5,2023-11-30 11:22:18,Service
1417,12,Loved it!,1,2023-03-15 03:10:54,Food Quality
1802,6,Could be better.,5,2023-04-19 18:05:14,Food Quality
1095,8,Delicious!,2,2023-03-16 01:50:32,Food Quality
1087,19,Needs improvement.,4,2023-04-05 08:18:17,Food Quality
1077,10,Delicious!,2,2023-09-10 12:26:17,Ambience
1287,1,Loved it!,4,2023-10-05 00:08:02,Food Quality
1119,13,Loved it!,4,2023-11-20 11:26:05,Value for Money
1813,17,Great experience!,5,2023-03-28 05:44:23,Value for Money
1490,3,Service was slow.,2,2023-10-22 22:30:15,Ambience
1911,8,Great experience!,2,2023-04-30 06:26:44,Service
1451,14,Loved it!,1,2023-08-24 05:44:57,Service
1499,3,Needs improvement.,2,2023-08-27 00:23:52,Value for Money
1164,16,Could be better.,1,2023-10-19 19:12:17,Value for Money
1181,13,Needs improvement.,3,2023-05-06 23:40:50,Ambience
1468,20,Great experience!,3,2023-02-22 09:51:09,Service
1909,17,Could be better.,3,2023-08-08 21:41:51,Service
1734,13,Loved it!,2,2023-04-27 08:25:01,Food Quality
1822,6,Needs improvement.,2,2023-12-10 17:03:46,Food Quality
1943,17,Loved it!,1,2023-07-19 19:48:44,Food Quality
1977,14,Could be better.,4,2023-07-15 05:55:08,Ambience
1006,17,Could be better.,1,2023-09-16 21:22:35,Value for Money
1329,8,Needs improvement.,3,2023-12-21 01:23:27,Ambience
1774,11,Loved it!,1,2023-01-11 08:05:51,Service
1672,20,Delicious!,4,2023-06-24 15:46:48,Value for Money
1150,1,Loved it!,2,2023-07-04 21:27:43,Food Quality
1084,7,Could be better.,1,2023-09-27 11:33:53,Ambience
1146,21,Loved it!,3,2023-04-14 07:00:36,Ambience
1623,21,Great experience!,3,2023-04-04 01:55:54,Food Quality
1380,17,Delicious!,2,2023-10-30 01:27:01,Ambience
1914,10,Service was slow.,1,2023-05-01 19:32:25,Food Quality
1547,11,Great experience!,4,2023-09-16 01:12:55,Service
1284,22,Service was slow.,2,2023-10-18 02:02:48,Value for Money
1699,9,Needs improvement.,1,2023-08-28 18:48:00,Service
1081,9,Service was slow.,5,2023-10-24 03:39:28,Service
1513,5,Loved it!,3,2023-10-05 19:10:06,Food Quality
1896,17,Service was slow.,4,2023-11-06 08:48:27,Ambience
1814,9,Could be better.,4,2023-04-26 23:11:21,Service
1708,17,Great experience!,4,2023-01-18 15:37:49,Service
1915,21,Great experience!,3,2023-12-23 03:16:07,Service
1522,19,Service was slow.,1,2023-12-11 16:14:13,Ambience
1745,7,Great experience!,2,2023-06-15 11:35:09,Ambience
1385,9,Could be better.,1,2023-12-29 18:34:07,Food Quality
